explorer_url,tx_hash,block_number,log_index,depositor,tokenFrom,symbol,decimals,amount_raw,amount_human
https://bscscan.com/tx/0x7ab5d46d4d6ef2c4c5f08bbba827375f5f73a4b576447943f8156f2e3a405ac8,0x7ab5d46d4d6ef2c4c5f08bbba827375f5f73a4b576447943f8156f2e3a405ac8,72563248,366,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,229000000000000000,0.229
https://bscscan.com/tx/0xe30c9906182d588d10c24ca75797298e3cf4377e1402222a155b20b85d14cc7f,0xe30c9906182d588d10c24ca75797298e3cf4377e1402222a155b20b85d14cc7f,72563407,375,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0xaca05bedea2acc2ed6a04c7ce5d7865f6c824ee86b8c081a928ab6d4c8e7360b,0xaca05bedea2acc2ed6a04c7ce5d7865f6c824ee86b8c081a928ab6d4c8e7360b,72563561,368,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0x7abbb818a0947c56956f91baaa6c5523eb786d7040e9aacd694583710080ec0b,0x7abbb818a0947c56956f91baaa6c5523eb786d7040e9aacd694583710080ec0b,72563756,368,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0xe6f3c2070b6b3775eb2d1bf67fc9512ca9950bcf96306ca046520d0c5b411b34,0xe6f3c2070b6b3775eb2d1bf67fc9512ca9950bcf96306ca046520d0c5b411b34,72564043,220,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,228000000000000000,0.228
https://bscscan.com/tx/0x41f9b153f7bba42705ccf5b6f01cb092ecb934f3039deb8bf192ea471046d7b5,0x41f9b153f7bba42705ccf5b6f01cb092ecb934f3039deb8bf192ea471046d7b5,72564251,361,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,229000000000000000,0.229
https://bscscan.com/tx/0x5c75bfa27861a3561b283e6b3f19b0e56cca377f4f9906097c8905152b5e675e,0x5c75bfa27861a3561b283e6b3f19b0e56cca377f4f9906097c8905152b5e675e,72564401,109,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,229000000000000000,0.229
https://bscscan.com/tx/0x90f499c28c8d0b45154e5d1df0c8b9e527797769f3ef58716d941b1e31ad0515,0x90f499c28c8d0b45154e5d1df0c8b9e527797769f3ef58716d941b1e31ad0515,72564570,752,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,228000000000000000,0.228
https://bscscan.com/tx/0x4deffc3f319e95132a81cb23e9b2bb0d66035a9cecb435a82aadb9d1216a035c,0x4deffc3f319e95132a81cb23e9b2bb0d66035a9cecb435a82aadb9d1216a035c,72564840,474,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0xe16fb71de7429a4d5138d355059d4383d3dc6b52f05077e2dc94f528bd31b8e5,0xe16fb71de7429a4d5138d355059d4383d3dc6b52f05077e2dc94f528bd31b8e5,72565082,236,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
